fixture_id,user_id,session_id,sequence_index,turn_index,buying_or_browsing_label,split,product_family,has_entangled_memory,memory_id,label,label_reason,origin_user_id,origin_session_id,origin_sequence_index,hard_negative_type,memory_text,query_scope,current_category,memory_scope,memory_source,memory_polarity,memory_confidence,raw_cosine,tangent_norm,rho,projected_norm,requested_local_k,actual_local_k,requested_rank,effective_rank,candidate_universe,projection_fallback_reason
u2_override_s9_final,u2_override,u2_override_s9,9,1,Buying,held_out,apparel_accessories,True,memory_e48712816bd9bcac6e74f4d785b385a30fb778360b06c36296612036f283462c,SAME_CATEGORY_HARD_NEGATIVE,A classic watch aesthetic should not steer bright sporty socks.,u2_override,u2_override_s6,6,override_conflict,style: classic,apparel_accessories,clothing,watches,user,positive,1.0,0.2644670871753802,0.9643947116201801,0.07500084100846595,0.26411185115595703,500,500,16,16,m0_full_catalogue,
u2_override_s9_final,u2_override,u2_override_s9,9,1,Buying,held_out,apparel_accessories,True,memory_5604f48f7cbc7eef9bfab5bbb86771b86737603e740600eb877870812bd67b1e,CROSS_DOMAIN_DISTRACTOR,Packing-cube closure history is unrelated to socks.,u2_override,u2_override_s8,8,easy_distractor,closure: double zippers,apparel_accessories,clothing,,user,positive,1.0,0.2740917402679282,0.9617035499138487,0.09984772006670573,0.3038857237220877,500,500,16,16,m0_full_catalogue,
u2_override_s9_final,u2_override,u2_override_s9,9,1,Buying,held_out,apparel_accessories,True,memory_128cec5118039f800554a96aa6db7cedba6ffb9c4da09b1ce795bb30f6bcbe55,SAME_CATEGORY_HARD_NEGATIVE,Black conflicts with the current explicitly bright and colourful request.,u2_override,u2_override_s8,8,override_conflict,color: black,apparel_accessories,clothing,,user,positive,1.0,0.2925507102900309,0.9562500101483915,0.11040447048963684,0.31773480077802785,500,500,16,16,m0_full_catalogue,
u3_distractor_s3_final,u3_distractor,u3_distractor_s3,3,7,Buying,development,apparel,True,memory_613966167f4861d85f28c4a760333a81269195d13eb2a99e1c3523eb2fcd39e7,SAME_CATEGORY_HARD_NEGATIVE,High waist came from biker shorts and is not requested for the current underwear.,u3_distractor,u3_distractor_s0,0,nearby_non_portable,fit: high-waisted,apparel,clothing,,user,positive,1.0,0.3708963977334056,0.9286742497498159,0.11302022085002153,0.31220617024522634,500,500,16,16,m0_full_catalogue,
u3_distractor_s3_final,u3_distractor,u3_distractor_s3,3,7,Buying,development,apparel,True,memory_7d46614ef782a741e59c2cb6a4169517b82da0aefe382e1939c9e82b541adaa4,SAME_CATEGORY_HARD_NEGATIVE,Polyester was required for one office shirt and should not steer cotton underwear.,u3_distractor,u3_distractor_s1,1,contextual_requirement,material: polyester,apparel,clothing,,user,positive,1.0,0.34522950232022404,0.9385182953612202,0.09318823286111687,0.28649911430326125,500,500,16,16,m0_full_catalogue,
u3_distractor_s3_final,u3_distractor,u3_distractor_s3,3,7,Buying,development,apparel,True,memory_b09c3cec58a94c2a3c9806fef48fd2193851d85ad59c75925850ed69f3f7df30,SAME_CATEGORY_HARD_NEGATIVE,Office-shirt flannel styling is apparel-near but not portable to underwear.,u3_distractor,u3_distractor_s1,1,contextual_requirement,style: flannel,apparel,clothing,,user,positive,1.0,0.28427577124104897,0.9587425545396987,0.13435521213807555,0.3514222590179718,500,500,16,16,m0_full_catalogue,
u3_distractor_s3_final,u3_distractor,u3_distractor_s3,3,7,Buying,development,apparel,True,memory_568314a9bdc9198abf7f81f36709b569a00155c27514a8d5cdb475adadcbc6af,SAME_CATEGORY_HARD_NEGATIVE,Secure pockets were an episodic legging requirement.,u3_distractor,u3_distractor_s2,2,contextual_requirement,feature: secure pockets,apparel,clothing,a specific pair that,user,positive,1.0,0.294802409053523,0.9555582345499616,0.05826649801916002,0.23065698985078767,500,500,16,16,m0_full_catalogue,
u3_distractor_s3_final,u3_distractor,u3_distractor_s3,3,7,Buying,development,apparel,True,memory_7805ecfa0caf62337567e0a902e0816f8bac49099e51c8dbfb134bc2ef942e38,SAME_CATEGORY_HARD_NEGATIVE,Compression was specific to a gym session and should not steer ordinary underwear.,u3_distractor,u3_distractor_s2,2,contextual_requirement,fit: compression,apparel,clothing,a specific pair that,user,positive,1.0,0.3641357928162311,0.931345867221246,0.14032551627252945,0.34888260676154786,500,500,16,16,m0_full_catalogue,
u3_distractor_s3_final,u3_distractor,u3_distractor_s3,3,7,Buying,development,apparel,True,memory_136842d835ec2f2b69490aa07c6250230c7544de5b523df2f53e38ec48641da2,SAME_CATEGORY_HARD_NEGATIVE,Gym-session context should not automatically carry to the underwear request.,u3_distractor,u3_distractor_s2,2,contextual_requirement,use_case: gym,apparel,clothing,a specific pair that,user,positive,1.0,0.14974902288561434,0.9887240414518116,0.05335813289251565,0.22838911877775467,500,500,16,16,m0_full_catalogue,
u3_distractor_s5_final,u3_distractor,u3_distractor_s5,5,3,Buying,held_out,footwear,True,memory_b09c3cec58a94c2a3c9806fef48fd2193851d85ad59c75925850ed69f3f7df30,CROSS_DOMAIN_DISTRACTOR,Office-shirt styling is unrelated to footwear.,u3_distractor,u3_distractor_s1,1,easy_distractor,style: flannel,footwear,shoes,,user,positive,1.0,0.28147990135488776,0.9595671238288871,0.09528191425406309,0.2961969616060209,500,500,16,16,m0_full_catalogue,
u3_distractor_s5_final,u3_distractor,u3_distractor_s5,5,3,Buying,held_out,footwear,True,memory_7805ecfa0caf62337567e0a902e0816f8bac49099e51c8dbfb134bc2ef942e38,CROSS_DOMAIN_DISTRACTOR,Compression-legging fit does not discriminate among shoes.,u3_distractor,u3_distractor_s2,2,easy_distractor,fit: compression,footwear,shoes,a specific pair that,user,positive,1.0,0.36657925939755126,0.9303868263144868,0.06729385293477515,0.2413521946602399,500,500,16,16,m0_full_catalogue,
u3_distractor_s5_final,u3_distractor,u3_distractor_s5,5,3,Buying,held_out,footwear,True,memory_c1d37c87c62d3a32cc16284c92836d970d9156e3dec1c3479488612e70fcf87f,SAME_CATEGORY_HARD_NEGATIVE,"A $20 underwear cap is not portable to shoes, and the current query already states a broader budget.",u3_distractor,u3_distractor_s3,3,nearby_non_portable,budget: at most 20,footwear,shoes,,user,positive,1.0,0.20405566919295737,0.978959286114706,0.008066214995301614,0.08792239896370312,500,500,16,16,m0_full_catalogue,
